sampledate,year,ave_air_temp_adjusted
1903-04-18,1903,9.6
1903-04-19,1903,9.1
1903-04-20,1903,10.8
1903-04-21,1903,3.3
1903-04-23,1903,7.1
1903-04-24,1903,7.1
1903-04-25,1903,5.5
1903-04-26,1903,8
1903-04-27,1903,11
1903-04-28,1903,14.1
1903-04-29,1903,17.4
1903-04-30,1903,6
1903-05-01,1903,5.2
1903-05-02,1903,5.8
1903-05-03,1903,6.3
1903-05-04,1903,10.2
1903-05-05,1903,11.6
1903-05-06,1903,11.6
1903-05-07,1903,9.6
1903-05-09,1903,14.1
1903-05-10,1903,18
1903-05-11,1903,18
1903-05-12,1903,19.6
1903-05-13,1903,14.4
1903-05-14,1903,13.3
1903-05-15,1903,14.6
1903-05-16,1903,17.7
1903-05-17,1903,19.6
1903-05-18,1903,20.5
1903-05-19,1903,18.8
1903-05-20,1903,18
1903-05-21,1903,18.3
1903-05-22,1903,19.1
1903-05-23,1903,18.8
1903-05-24,1903,17.1
1903-05-25,1903,16.9
1903-05-26,1903,17.7
1903-05-27,1903,16.6
1903-05-28,1903,16.9
1903-05-29,1903,13.3
1903-05-31,1903,10.2
1903-06-01,1903,12
1903-06-02,1903,14.7
1903-06-03,1903,16.1
1903-06-04,1903,17
1903-06-05,1903,17.5
1903-06-06,1903,18.3
1903-06-07,1903,20.6
1903-06-08,1903,20.3
1903-06-09,1903,15.3
1903-06-10,1903,11.7
1903-06-11,1903,8.1
1903-06-12,1903,11.1
1903-06-13,1903,16.1
1903-06-14,1903,20.6
1903-06-15,1903,21.4
1903-06-16,1903,18.3
1903-06-17,1903,15.3
1903-06-18,1903,18.9
1903-06-19,1903,14.7
1903-06-20,1903,15
1903-06-21,1903,16.4
1903-06-22,1903,16.1
1903-06-23,1903,14.2
1903-06-24,1903,16.4
1903-06-25,1903,18.9
1903-06-26,1903,20
1906-10-29,1906,2.1
1906-10-30,1906,-2
1906-10-31,1906,0.2
1906-11-01,1906,1.6
1906-11-02,1906,4.6
1906-11-03,1906,6.3
1906-11-04,1906,5.7
1906-11-05,1906,10.2
1906-11-06,1906,12.4
1906-11-07,1906,10.5
1906-11-08,1906,11
1906-11-09,1906,3.5
1906-11-10,1906,0.5
1906-11-11,1906,-1.8
1906-11-12,1906,-2.3
1906-11-13,1906,-4.5
1906-11-14,1906,-2
1906-11-15,1906,-0.1
1906-11-16,1906,1.8
1906-11-18,1906,-3.7
1906-11-19,1906,-4.8
1906-11-20,1906,-3.7
1906-11-21,1906,-0.7
1906-11-22,1906,-4
1906-11-23,1906,-4.5
1906-11-24,1906,-5.7
1906-11-25,1906,0.5
1906-11-26,1906,3.5
1906-11-27,1906,1.8
1906-11-28,1906,-0.7
1906-11-29,1906,-1.8
1906-11-30,1906,1.8
1906-12-01,1906,-5.5
1906-12-02,1906,-1.8
1906-12-03,1906,-1.6
1906-12-04,1906,0.1
1906-12-05,1906,-1
1906-12-06,1906,-7.1
1906-12-07,1906,-14.1
1906-12-08,1906,-6.6
1906-12-09,1906,-6
1906-12-10,1906,-4.6
1906-12-11,1906,-3.2
1906-12-12,1906,1.2
1906-12-13,1906,1.2
1906-12-14,1906,-1.6
1906-12-15,1906,-9.3
1906-12-16,1906,-4.3
1906-12-17,1906,-11.6
1906-12-18,1906,-8.2
1906-12-19,1906,-5.5
1906-12-20,1906,-4.6
1906-12-21,1906,-3.5
1906-12-22,1906,-8.8
1906-12-23,1906,-11.8
1906-12-24,1906,-9.6
1906-12-25,1906,-5.2
1906-12-26,1906,-3.5
1906-12-27,1906,-2.4
1906-12-28,1906,-1
1906-12-29,1906,-3.2
1906-12-30,1906,1.8
1906-12-31,1906,-1
1907-01-01,1907,-5.4
1907-01-02,1907,-1
1907-01-03,1907,-3.5
1907-01-04,1907,-6.3
1907-01-05,1907,0.7
1907-01-06,1907,1.8
1907-01-07,1907,-0.4
1907-01-08,1907,-7.1
1907-01-09,1907,-15.2
1907-01-10,1907,-7.9
1907-01-11,1907,-7.9
1907-01-12,1907,-6
1907-01-13,1907,-3.8
1907-01-14,1907,-7.4
1907-01-15,1907,-12.7
1907-01-16,1907,-7.1
1907-01-17,1907,-2.4
1907-01-18,1907,-1.6
1907-01-19,1907,-1.3
1907-01-20,1907,-15.2
1907-01-21,1907,-16.3
1907-01-22,1907,-19.3
1907-01-23,1907,-16.3
1907-01-24,1907,-8.2
1907-01-25,1907,-17.7
1907-01-26,1907,-20.2
1907-01-27,1907,-15.4
1907-01-28,1907,-16.3
1907-01-29,1907,-14.3
1907-01-30,1907,-18.8
1907-01-31,1907,-7.4
1907-02-01,1907,-2.2
1907-02-02,1907,-10.9
1907-02-03,1907,-22.8
1907-02-04,1907,-22.2
1907-02-05,1907,-18.9
1907-02-06,1907,-17
1907-02-07,1907,-9.5
1907-02-08,1907,-7.5
1907-02-09,1907,-4.2
1907-02-10,1907,-3.6
1907-02-11,1907,-11.1
1907-02-12,1907,-6.4
1907-02-13,1907,1.1
1907-02-14,1907,-6.4
1907-02-15,1907,-0.6
1907-02-16,1907,1.9
1907-02-17,1907,3
1907-02-18,1907,3.3
1907-02-19,1907,0
1904-11-08,1904,4.4
1904-11-09,1904,3.3
1904-11-10,1904,0.2
1904-11-11,1904,0.2
1904-11-12,1904,1.3
1904-11-13,1904,1.3
1904-11-14,1904,1.6
1904-11-15,1904,5.2
1904-11-16,1904,5.2
1904-11-17,1904,8.8
1904-11-19,1904,11.9
1904-11-20,1904,8.3
1904-11-21,1904,4.4
1904-11-22,1904,6.6
1904-11-23,1904,7.5
1904-11-24,1904,4.4
1904-11-25,1904,-0.3
1904-11-26,1904,-3.9
1904-11-27,1904,-6.2
1904-11-28,1904,-1.2
1904-11-29,1904,-2
1904-11-30,1904,-7.5
1904-12-01,1904,-6.3
1904-12-02,1904,-8
1904-12-03,1904,-7.2
1904-12-04,1904,-9.4
1904-12-05,1904,-6
1904-12-06,1904,-4.9
1904-12-07,1904,-1.3
1904-12-08,1904,-2.7
1904-12-09,1904,-6.9
1904-12-10,1904,-5.8
1904-12-11,1904,-4.4
1904-12-12,1904,-7.2
1904-12-13,1904,-12.4
1904-12-14,1904,-14.4
1904-12-15,1904,-14.9
1904-12-16,1904,-11
1904-12-17,1904,-7.7
1904-12-18,1904,-3.8
1904-12-19,1904,-8.5
1904-12-21,1904,-8.8
1904-12-22,1904,2
1904-12-23,1904,1.7
1904-12-24,1904,-6
1904-12-25,1904,-3.3
1904-12-26,1904,-1.9
1904-12-27,1904,-6.9
1904-12-28,1904,-15.8
1904-12-29,1904,-11.3
1904-12-30,1904,-2.2
1904-12-31,1904,2.8
1905-01-01,1905,0.1
1905-01-02,1905,-6.8
1905-01-03,1905,-13.8
1905-01-04,1905,-11.3
1905-01-05,1905,-5.7
1905-01-06,1905,-7.7
1905-01-07,1905,-9.3
1905-01-08,1905,-14.3
1905-01-09,1905,-14.6
1905-01-10,1905,-22.1
1905-01-11,1905,-12.4
1905-01-12,1905,-11.6
1905-01-13,1905,-19.1
1905-01-14,1905,-22.7
1905-01-15,1905,-16.3
1905-01-16,1905,-12.4
1905-01-17,1905,-9.9
1905-01-18,1905,-3
1905-01-19,1905,-5.2
1905-01-20,1905,-5.2
1905-01-21,1905,-9.9
1905-01-22,1905,-16.3
1905-01-23,1905,-13
1905-01-24,1905,-16.6
1905-01-25,1905,-17.4
1905-01-26,1905,-15.5
1905-01-27,1905,-13.5
1905-01-28,1905,-18
1905-01-29,1905,-16.8
1905-01-30,1905,-17.7
1905-01-31,1905,-16.3
1905-02-01,1905,-23.1
1905-02-02,1905,-27
1905-02-03,1905,-22.6
1905-02-04,1905,-17.8
1905-02-05,1905,-10.1
1905-02-06,1905,-13.4
1905-02-07,1905,-15.6
1905-02-08,1905,-11.5
1905-02-09,1905,-12.8
1905-02-10,1905,-21.5
1905-02-11,1905,-18.4
1905-02-12,1905,-21.7
1905-02-13,1905,-27.3
1905-02-14,1905,-19.5
1905-02-15,1905,-21.2
1905-02-16,1905,-12.8
1905-02-17,1905,-9.5
1905-02-18,1905,-9.8
1905-02-19,1905,-5.1
1905-02-20,1905,-2.6
1905-02-21,1905,-2.6
1905-02-22,1905,-2.8
1905-02-23,1905,-5.1
1905-02-24,1905,-1.5
1905-02-25,1905,-0.3
1905-02-26,1905,-5.1
1905-02-27,1905,-4.5
1905-02-28,1905,0.5
1905-03-01,1905,-3.2
1905-03-02,1905,-1.6
1905-03-03,1905,1.2
1905-03-04,1905,-2.9
1905-03-05,1905,-1.6
1905-03-06,1905,-5.4
1905-03-07,1905,-3.8
1905-03-08,1905,-1.3
1905-03-09,1905,-0.4
1905-03-10,1905,-7.7
1905-03-11,1905,-10.7
1905-03-12,1905,-7.7
1905-03-13,1905,-8.2
1905-03-14,1905,-6.3
1905-03-15,1905,-3.5
1905-03-16,1905,1.5
1905-03-17,1905,2.9
1905-03-18,1905,2.9
1905-03-19,1905,-4.6
1905-03-20,1905,-3.5
1905-03-21,1905,-0.4
1905-03-22,1905,5.4
1905-03-23,1905,6.2
1905-03-24,1905,6.2
1905-03-25,1905,9
1905-03-26,1905,10.1
1905-03-27,1905,13.2
1905-03-28,1905,16.2
1905-03-29,1905,7.6
1905-03-30,1905,9.8
1905-03-31,1905,8.2
1905-04-01,1905,6
1905-04-02,1905,8
1905-04-03,1905,11
1905-04-04,1905,2.1
1905-04-05,1905,2.4
1905-04-06,1905,1.9
1905-04-07,1905,-0.6
1905-04-08,1905,4.9
1905-04-09,1905,11.9
1905-04-10,1905,6
1905-04-11,1905,4.9
1905-04-12,1905,7.4
1905-04-13,1905,2.4
1905-04-14,1905,1.3
1905-04-15,1905,-0.1
1905-04-17,1905,3
1905-04-18,1905,4.4
1905-04-19,1905,8.8
1905-04-20,1905,5.2
1905-04-21,1905,4.6
1905-04-22,1905,7.7
1905-04-23,1905,10.2
1905-04-24,1905,13.3
1905-04-25,1905,10.2
1905-04-26,1905,11
1905-04-27,1905,13.3
1905-04-28,1905,15.5
1905-04-29,1905,9.4
1905-04-30,1905,7.4
1905-05-01,1905,5.8
1905-05-02,1905,16.6
1905-05-03,1905,20.8
1905-05-04,1905,19.4
1905-05-05,1905,9.6
1905-05-06,1905,7.1
1905-05-07,1905,10.5
1905-05-08,1905,8
1905-05-09,1905,3.8
1905-05-10,1905,7.1
1905-05-11,1905,11.9
1905-05-12,1905,11.3
1905-05-13,1905,14.4
1905-05-14,1905,13.8
1905-05-15,1905,14.9
1905-05-17,1905,6.6
1905-05-18,1905,9.6
1905-05-19,1905,13.5
1905-05-20,1905,15.2
1905-05-21,1905,15.5
1905-05-22,1905,12.1
1905-05-23,1905,11.9
1905-05-24,1905,14.4
1905-05-25,1905,13.5
1905-05-26,1905,9.1
1905-05-27,1905,13.5
1905-05-28,1905,13.3
1905-05-29,1905,11.6
1905-05-30,1905,14.1
1905-05-31,1905,16.6
1905-06-01,1905,18.1
1905-06-02,1905,14.2
1905-06-03,1905,15.3
1905-06-04,1905,21.1
1905-06-05,1905,22.2
1905-06-06,1905,19.5
1905-06-07,1905,14.7
1905-06-08,1905,17.2
1905-06-09,1905,16.1
1905-06-10,1905,18.6
1905-06-11,1905,16.7
1905-06-12,1905,17.5
1905-06-13,1905,20.8
1905-06-14,1905,22.8
1905-06-15,1905,23.3
1905-06-17,1905,22.8
1905-06-18,1905,22.8
1905-06-19,1905,20
1905-06-20,1905,19.7
1905-06-21,1905,19.2
1905-06-22,1905,13.1
1905-06-23,1905,15.3
1905-06-24,1905,18.6
1905-06-25,1905,22
1905-06-26,1905,14.2
1905-06-27,1905,13.9
1905-06-28,1905,15.6
1905-06-29,1905,16.7
1905-06-30,1905,20.6
1905-07-01,1905,18.7
1905-07-02,1905,19.8
1905-07-03,1905,21.5
1905-07-04,1905,19.8
1905-07-05,1905,19
1905-07-06,1905,18.2
1905-07-07,1905,18.7
1905-07-08,1905,19
1905-07-09,1905,16.2
1905-07-10,1905,14.6
1905-07-11,1905,17.9
1905-07-12,1905,20.1
1905-07-13,1905,22.1
1905-07-14,1905,22.3
1905-07-15,1905,21.8
1905-07-16,1905,25.7
1905-07-17,1905,25.9
1905-07-18,1905,25.9
1905-07-19,1905,24.6
1905-07-20,1905,20.4
1905-07-22,1905,19.6
1905-07-23,1905,15.9
1905-07-24,1905,16.5
1905-07-25,1905,17.1
1905-07-26,1905,18.7
1905-07-27,1905,19.8
1905-07-28,1905,20.4
1905-07-29,1905,19.3
1905-07-30,1905,19.8
1905-07-31,1905,19.3
1905-08-01,1905,17.6
1905-08-02,1905,19.3
1905-08-03,1905,20.1
1905-08-04,1905,21.5
1905-08-05,1905,22.9
1905-08-06,1905,21.2
1905-08-07,1905,21
1905-08-08,1905,22.6
1905-08-09,1905,22.1
1905-08-10,1905,23.7
1905-08-11,1905,24.9
1905-08-12,1905,24.6
1905-08-13,1905,20.1
1905-08-14,1905,18.2
1905-08-15,1905,16
1905-08-16,1905,18.2
1905-08-17,1905,18.5
1905-08-18,1905,20.7
1905-08-19,1905,18.2
1905-08-20,1905,21.2
1905-08-21,1905,22.9
1905-08-22,1905,22.1
1905-08-23,1905,21.5
1905-08-25,1905,17.1
1905-08-26,1905,19.6
1905-08-27,1905,17.4
1905-08-28,1905,22.4
1905-08-29,1905,22.9
1905-08-30,1905,21.5
1905-08-31,1905,17.6
1905-09-01,1905,21.3
1905-09-02,1905,14.9
1905-09-03,1905,11.3
1905-09-04,1905,12.7
1905-09-05,1905,14.9
1905-09-06,1905,16.8
1905-09-07,1905,15.2
1905-09-08,1905,17.9
1905-09-09,1905,18.8
1905-09-10,1905,18.8
1905-09-11,1905,19.9
1905-09-12,1905,17.9
1905-09-13,1905,12.7
1905-09-14,1905,12.9
1905-09-15,1905,20.4
1905-09-16,1905,17.4
1905-09-17,1905,19.9
1905-09-18,1905,21.5
1905-09-19,1905,15.2
1905-09-20,1905,16.5
1905-09-21,1905,19.3
1905-09-22,1905,18.5
1905-09-23,1905,15.4
1905-09-24,1905,15.7
1905-09-25,1905,11.8
1905-09-26,1905,14.9
1905-09-27,1905,21.5
1905-09-28,1905,22.4
1905-09-29,1905,21.3
1905-09-30,1905,21.3
1905-10-01,1905,15.5
1905-10-02,1905,17.4
1905-10-03,1905,18
1905-10-04,1905,19.9
1905-10-06,1905,13.8
1905-10-07,1905,17.1
1905-10-08,1905,18.8
1905-10-09,1905,17.7
1905-10-10,1905,7.1
1905-10-11,1905,1.6
1905-10-12,1905,4.6
1905-10-13,1905,13
1905-10-14,1905,13.5
1905-10-15,1905,11.3
1905-10-16,1905,4.6
1905-10-17,1905,10.5
1905-10-18,1905,8.8
1905-10-19,1905,4.1
1905-10-20,1905,1.9
1905-10-21,1905,3.2
1905-10-22,1905,1.6
1905-10-23,1905,5.7
1905-10-24,1905,4.6
1905-10-25,1905,1.9
1905-10-26,1905,5.2
1905-10-27,1905,1
1905-10-28,1905,-2.6
1905-10-29,1905,-2
1905-10-30,1905,-0.6
1905-10-31,1905,-0.6
1905-11-01,1905,-4
1905-11-02,1905,-2
1905-11-03,1905,2.4
1905-11-04,1905,3
1905-11-05,1905,3.5
1905-11-06,1905,0.2
1905-11-07,1905,-0.4
1905-11-08,1905,-1.5
1905-11-09,1905,-1.5
1905-11-10,1905,2.1
1905-11-11,1905,7.1
1905-11-12,1905,8.5
1905-11-13,1905,0.5
1905-11-14,1905,-4.5
1905-11-15,1905,3.2
1905-11-16,1905,4.1
1905-11-17,1905,6
1905-11-18,1905,4.1
1905-11-19,1905,0.7
1905-11-20,1905,1
1905-11-21,1905,0.7
1905-11-22,1905,3.2
1905-11-23,1905,7.1
1905-11-24,1905,4.1
1905-11-25,1905,1
1905-11-26,1905,-0.4
1905-11-27,1905,-0.1
1905-11-28,1905,5.7
1905-11-29,1905,-7
1905-12-01,1905,-5.7
1905-12-02,1905,-8
1905-12-03,1905,-10.2
1905-12-04,1905,-8
1905-12-05,1905,-3.8
1905-12-06,1905,1.2
1905-12-07,1905,4.3
1905-12-08,1905,3.2
1905-12-09,1905,-3
1905-12-10,1905,-4.6
1905-12-11,1905,2.6
1905-12-12,1905,-2.4
1905-12-13,1905,-8.5
1905-12-14,1905,-6.8
1905-12-15,1905,-4.6
1905-12-16,1905,-1.6
1905-12-17,1905,-1.6
1905-12-18,1905,-3
1905-12-19,1905,-1.3
1905-12-20,1905,-3.2
1905-12-21,1905,-1.6
1905-12-22,1905,-4.9
1905-12-23,1905,-11.6
1905-12-24,1905,-13.5
1905-12-25,1905,-5.2
1905-12-26,1905,-1
1905-12-27,1905,0.1
1905-12-28,1905,0.7
1905-12-29,1905,-4.3
1905-12-30,1905,-7.4
1905-12-31,1905,-9.3
1906-01-01,1906,-9.9
1906-01-02,1906,-3.8
1906-01-03,1906,0.1
1906-01-04,1906,-4.6
1906-01-05,1906,-6.8
1906-01-06,1906,-6.6
1906-01-07,1906,-12.1
1906-01-08,1906,-16
1906-01-09,1906,-11.6
1906-01-10,1906,-4.6
1906-01-11,1906,-1.3
1906-01-12,1906,-4.3
1906-01-13,1906,-1.8
1906-01-14,1906,-0.7
1906-01-15,1906,1.8
1906-01-16,1906,-7.1
1906-01-17,1906,-6.8
1906-01-18,1906,-3.5
1906-01-19,1906,-1.8
1906-01-20,1906,5.9
1906-01-21,1906,-3.5
1906-01-22,1906,-12.4
1906-01-23,1906,-11.3
1906-01-24,1906,-11
1906-01-25,1906,-1.8
1906-01-26,1906,-1.6
1906-01-27,1906,-1.3
1906-01-28,1906,0.9
1906-01-29,1906,0.7
1906-01-30,1906,-6
1906-01-31,1906,-9.1
1906-02-01,1906,-9.2
1906-02-02,1906,-16.1
1906-02-03,1906,-6.4
1906-02-04,1906,-12.8
1906-02-05,1906,-18.6
1906-02-06,1906,-14.7
1906-02-07,1906,-12.2
1906-02-08,1906,-10.6
1906-02-09,1906,-13.1
1906-02-10,1906,-16.1
1906-02-11,1906,-8.1
1906-02-12,1906,1.4
1906-02-13,1906,-2.8
1906-02-14,1906,-14.2
1906-02-15,1906,-16.4
1906-02-16,1906,-12.8
1906-02-17,1906,-7
1906-02-18,1906,0.3
1906-02-19,1906,-0.3
1906-02-20,1906,2.5
1906-02-21,1906,0
1906-02-22,1906,2.2
1906-02-23,1906,3
1906-02-24,1906,0
1906-02-25,1906,-3.9
1906-02-26,1906,-7.2
1906-02-27,1906,-8.9
1906-02-28,1906,-6.7
1906-03-01,1906,0.8
1906-03-02,1906,1.6
1906-03-03,1906,-1.7
1906-03-04,1906,-5.4
1906-03-05,1906,-4.5
1906-03-06,1906,-3.1
1906-03-07,1906,-0.9
1906-03-08,1906,1.3
1906-03-09,1906,0.2
1906-03-10,1906,-4.2
1906-03-11,1906,-10.6
1906-03-12,1906,-14.2
1906-03-13,1906,-10.4
1906-03-14,1906,-11.2
1906-03-15,1906,-11.7
1906-03-16,1906,-12.3
1906-03-17,1906,-8.4
1906-03-18,1906,-6.2
1906-03-19,1906,-5.6
1906-03-20,1906,-8.4
1906-03-21,1906,-6.2
1906-03-22,1906,-12.3
1906-03-23,1906,-9.5
1906-03-24,1906,-5.4
1906-03-25,1906,-2.6
1906-03-26,1906,3
1906-03-27,1906,-0.1
1906-03-28,1906,0.5
1906-03-29,1906,-0.1
1906-03-30,1906,1.9
1906-03-31,1906,-0.9
1906-04-01,1906,2.4
1906-04-02,1906,4.9
1906-04-03,1906,11.1
1906-04-04,1906,5.5
1906-04-05,1906,2.4
1906-04-06,1906,5.2
1906-04-07,1906,10.5
1906-04-08,1906,4.9
1906-04-09,1906,4.9
1906-04-10,1906,4.7
1906-04-11,1906,9.9
1906-04-12,1906,10.8
1906-04-13,1906,14.1
1906-04-14,1906,6.6
1906-04-15,1906,2.4
1906-04-16,1906,6.9
1906-04-17,1906,9.9
1906-04-18,1906,11.9
1906-04-19,1906,13
1906-04-20,1906,13.3
1906-04-21,1906,11.3
1906-04-22,1906,4.4
1906-04-23,1906,4.9
1906-04-24,1906,11.1
1906-04-25,1906,16.9
1906-04-26,1906,14.9
1906-04-27,1906,13.8
1906-04-28,1906,9.1
1906-04-29,1906,10.2
1906-04-30,1906,10.5
1906-05-01,1906,13
1906-05-02,1906,9.1
1906-05-03,1906,11.6
1906-05-05,1906,8
1906-05-06,1906,2.4
1906-05-07,1906,6.9
1906-05-08,1906,2.4
1906-05-09,1906,5.5
1906-05-10,1906,10.2
1906-05-11,1906,14.4
1906-05-12,1906,20.8
1906-05-13,1906,13.3
1906-05-14,1906,13.3
1906-05-15,1906,18.6
1906-05-16,1906,21.1
1906-05-17,1906,23
1906-05-18,1906,16.9
1906-05-19,1906,10.5
1906-05-20,1906,10.2
1906-05-21,1906,16.1
1906-05-22,1906,20.5
1906-05-23,1906,19.7
1906-05-24,1906,19.4
1906-05-25,1906,15.8
1906-05-26,1906,9.1
1906-05-27,1906,4.4
1906-05-28,1906,8.3
1906-05-29,1906,9.9
1906-05-30,1906,16.1
1906-05-31,1906,19.1
1906-06-01,1906,14.3
1906-06-02,1906,16.3
1906-06-04,1906,20.1
1906-06-05,1906,19.3
1906-06-06,1906,22.9
1906-06-07,1906,21.8
1906-06-08,1906,19.6
1906-06-09,1906,18.5
1906-06-10,1906,14.6
1906-06-11,1906,13.5
1906-06-12,1906,12.9
1906-06-13,1906,13.8
1906-06-14,1906,12.9
1906-06-15,1906,14.3
1906-06-16,1906,19.9
1906-06-17,1906,20.4
1906-06-18,1906,20.1
1906-06-19,1906,17.9
1906-06-20,1906,15.4
1906-06-21,1906,12.6
1906-06-22,1906,12.1
1906-06-23,1906,16.5
1906-06-24,1906,19.9
1906-06-25,1906,19.9
1906-06-26,1906,20.7
1906-06-27,1906,20.7
1906-06-28,1906,23.8
1906-06-29,1906,21.8
1906-06-30,1906,20.7
1906-07-01,1906,19.5
1906-07-02,1906,17
1906-07-03,1906,18.9
1906-07-04,1906,17
1906-07-05,1906,15.6
1906-07-06,1906,17
1906-07-08,1906,20
1906-07-09,1906,22.8
1906-07-10,1906,23.1
1906-07-11,1906,22.5
1906-07-12,1906,23.1
1906-07-13,1906,22.8
1906-07-14,1906,23.1
1906-07-15,1906,18.1
1906-07-16,1906,17.2
1906-07-17,1906,18.3
1906-07-18,1906,20.8
1906-07-19,1906,20
1906-07-20,1906,22
1906-07-21,1906,24.2
1906-07-22,1906,22.8
1906-07-23,1906,18.3
1906-07-24,1906,20.3
1906-07-25,1906,20.6
1906-07-26,1906,20.8
1906-07-27,1906,21.4
1906-07-28,1906,19.2
1906-07-29,1906,21.7
1906-07-30,1906,20.8
1906-07-31,1906,19.7
1906-08-01,1906,20.1
1906-08-02,1906,24
1906-08-03,1906,24.2
1906-08-04,1906,22.6
1906-08-05,1906,22.6
1906-08-06,1906,19.5
1906-08-07,1906,19.2
1906-08-08,1906,21.5
1906-08-10,1906,21.2
1906-08-11,1906,21.2
1906-08-12,1906,18.7
1906-08-13,1906,19.5
1906-08-14,1906,20.9
1906-08-15,1906,20.6
1906-08-16,1906,23.1
1906-08-17,1906,22
1906-08-18,1906,22.6
1906-08-19,1906,22.6
1906-08-20,1906,25.3
1906-08-21,1906,25.9
1906-08-22,1906,25.6
1906-08-23,1906,21.7
1906-08-24,1906,19.8
1906-08-25,1906,24.5
1906-08-26,1906,17
1906-08-27,1906,15.1
1906-08-28,1906,16.5
1906-08-29,1906,19
1906-08-30,1906,17.3
1906-08-31,1906,18.4
1906-09-01,1906,18.4
1906-09-02,1906,20.6
1906-09-03,1906,17.6
1906-09-04,1906,16.2
1906-09-05,1906,17.6
1906-09-06,1906,20.6
1906-09-07,1906,21.5
1906-09-08,1906,22.8
1906-09-10,1906,22.3
1906-09-11,1906,24.5
1906-09-12,1906,22
1906-09-13,1906,14
1906-09-14,1906,12.6
1906-09-15,1906,17.6
1906-09-16,1906,24
1906-09-17,1906,22.6
1906-09-18,1906,22.8
1906-09-19,1906,22
1906-09-20,1906,18.1
1906-09-21,1906,19
1906-09-22,1906,15.3
1906-09-23,1906,12
1906-09-24,1906,14.5
1906-09-25,1906,16.5
1906-09-26,1906,15.1
1906-09-27,1906,14.8
1906-09-28,1906,12.8
1906-09-29,1906,13.4
1906-09-30,1906,10.1
1906-10-01,1906,11.3
1906-10-02,1906,14.1
1906-10-03,1906,15.5
1906-10-04,1906,16.9
1906-10-05,1906,11.3
1906-10-06,1906,7.1
1906-10-07,1906,9.6
1906-10-08,1906,11.3
1906-10-09,1906,1.6
1906-10-10,1906,-2
1906-10-11,1906,-1.2
1906-10-12,1906,8
1906-10-13,1906,15.2
1906-10-14,1906,14.9
1906-10-15,1906,14.1
1906-10-16,1906,14.4
1906-10-17,1906,14.1
1906-10-19,1906,12.1
1906-10-20,1906,11.3
1906-10-21,1906,10.7
1906-10-22,1906,8.5
1906-10-23,1906,9.4
1906-10-24,1906,5.7
1906-10-25,1906,6.3
1906-10-26,1906,9.4
1906-10-27,1906,4.9
1906-10-28,1906,1.3
1908-06-15,1908,12.6
1908-06-16,1908,12.9
1908-06-17,1908,16
1908-06-18,1908,20.4
1908-06-19,1908,21.8
1908-06-20,1908,21.8
1908-06-21,1908,22.1
1908-06-22,1908,23.8
1908-06-23,1908,22.9
1908-06-24,1908,19
1908-06-25,1908,17.9
1908-06-26,1908,18.2
1908-06-27,1908,19.9
1908-06-28,1908,21.3
1908-06-29,1908,17.6
1908-06-30,1908,15.4
1908-07-01,1908,16.1
1908-07-02,1908,15.3
1908-07-03,1908,14.7
1908-07-05,1908,20.8
1908-07-06,1908,21.1
1908-07-07,1908,15.3
1908-07-08,1908,17
1908-07-09,1908,18.9
1908-07-10,1908,21.7
1908-07-11,1908,27.8
1908-07-12,1908,23.1
1908-07-13,1908,23.1
1908-07-14,1908,20.8
1908-07-15,1908,20.3
1908-07-16,1908,20
1908-07-17,1908,22.8
1908-07-18,1908,17
1908-07-19,1908,17.8
1908-07-20,1908,18.1
1908-07-21,1908,20.8
1908-07-22,1908,21.7
1908-07-23,1908,22.5
1908-07-24,1908,22.5
1908-07-25,1908,22.5
1908-07-26,1908,23.6
1908-07-27,1908,24.2
1908-07-28,1908,25.6
1908-07-29,1908,26.1
1908-07-30,1908,24.7
1908-07-31,1908,19.5
1908-08-01,1908,20.6
1908-08-02,1908,23.4
1908-08-03,1908,25.9
1908-08-04,1908,25.1
1908-08-05,1908,21.7
1908-08-06,1908,20.9
1908-08-07,1908,17.6
1908-08-08,1908,18.1
1908-08-09,1908,17
1908-08-10,1908,19.2
1908-08-11,1908,19.8
1908-08-12,1908,19.8
1908-08-14,1908,19
1908-08-15,1908,17.6
1908-08-16,1908,25.1
1908-08-17,1908,19.5
1908-08-18,1908,17.8
1908-08-19,1908,16.2
1908-08-20,1908,15.6
1908-08-21,1908,16.7
1908-08-22,1908,15.3
1908-08-23,1908,15.3
1908-08-24,1908,15.3
1908-08-25,1908,15.6
1908-08-26,1908,16.5
1908-08-27,1908,20.1
1908-08-28,1908,20.1
1908-08-29,1908,21.5
1908-08-30,1908,24.2
1908-08-31,1908,24
1908-09-01,1908,17.8
1908-09-02,1908,13.4
1908-09-03,1908,14.8
1908-09-04,1908,19.2
1908-09-05,1908,21.2
1908-09-06,1908,17.6
1908-09-07,1908,16.7
1908-09-08,1908,18.4
1908-09-09,1908,23.4
1908-09-10,1908,22.6
1908-09-11,1908,24
1908-09-12,1908,23.4
1908-09-13,1908,18.4
1908-09-14,1908,19
1908-09-15,1908,17.3
1908-09-16,1908,17.8
1908-09-17,1908,19.5
1908-09-18,1908,22.8
1908-09-19,1908,24.5
1908-09-20,1908,23.7
1908-09-22,1908,21.7
1908-09-23,1908,19.5
1908-09-24,1908,21.7
1908-09-25,1908,22.6
1908-09-26,1908,22.3
1908-09-27,1908,10.9
1908-09-28,1908,4.5
1908-09-29,1908,3.4
1908-09-30,1908,6.7
1908-10-01,1908,4.6
